"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"27341";"to jste nějak nepochopil, ne<img class=""smiley"" src=""http://gidnes.cz/u/disk/kukuc.gif"" alt=""8-o"">
";40491;"0";70486859;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"21:49";"6.2.2015";"A150206_081152_zahranicni_ert"
"27342";"az tak velký
";646;"0";70486834;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"21:47";"6.2.2015";"A150206_081152_zahranicni_ert"
"27343";"To jste vyhmátl, viz ""DÁVAJÍ nám ten paracetamol na všechno, tohle že je Evropa?"" místo poděkování za dar dehonestace.
";14249;"0";70486818;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"21:46";"6.2.2015";"A150206_081152_zahranicni_ert"
"27344";"představte si tu situaci u nás, že se zabíjejí záapadočeši a východočeši, spousta lidí uteče
";646;"0";70486801;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"21:44";"6.2.2015";"A150206_081152_zahranicni_ert"
"27345";"právě že ví, dávky
";65686;"−1";70486789;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";21;"21:43";"6.2.2015";"A150206_081152_zahranicni_ert"
"27346";"První otázka: když někod utíká před válkou, proč až tak daleko?
Druhá otázka: vědí ti uprchlíci, co je v Británii čeká?
";1855;"−1";70486769;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"21:42";"6.2.2015";"A150206_081152_zahranicni_ert"
"27347";"Ten Ahmed jede podle me do dobre zeme, aby napravila co zpusobila ... sice do USA by to bylo jeste lepsi ... . Jo Americane to maji vymakane ... delaji bordel po celem svete a jsou pekne odizolovani za morem, takze uprchlici z nema rozvracenych zemi se k nim jen tak lehce nedostanou.
";98992;"−3";70486762;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"21:41";"6.2.2015";"A150206_081152_zahranicni_ert"
"27348";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";40491;"0";70486752;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:40";"6.2.2015";"A150206_081152_zahranicni_ert"
"27349";"Tento stav je důsledkem. Co však může být jednou z výrazných příčin? Masivní cestovní ruch. Tito lidé dříve  neznali příliš životní úroveň v Evropě. Ať přijedete do Afriky nebo chudé Asie, všichni Vás považují za bohatého Evropana nebo Američana, vrhnou se na Vás a chtějí bakšiš. Oni většinou nemají pracovní návyky, vidí pouze materiální dostatek a vůbec si neuvědomí, že toto někdo musel vytvořit svojí prací. Z Rhodesie vyhnali bílé, kteří měli sklizeň zemědělských plodin i 3x do roka a vytvořili si ""svobodné"" Zimbabwe . Černým se pořádně neurodilo ani jednou a hrozně se divili, že mají hlad. Od světových organizací z Evropy a Ameriky dostávali zdarma humanitární pomoci. Tato pomoc se stejně k opravdu chudým nikdy nedostala, rozkradli ji jejich černí soukmenovci, kteří se chopili vlády. Účelem jejich ""osvobozenecké"" vlády bylo si pouze pořádně nakrást, nic víc. 
Dokud Evropa velmi razantně těmto migrantům nezavře hranice, způsobí si nenapravitelné sociální a ekonomické potíže. Tito migranti jsou v naprosté většině nevzdělaní a pracovně neuplatnitelní. Jim ale stejně vůbec nejde o to, aby pracovali. Chtějí pouze žít z toho, co vytvořili jiní.
";50837;"−1";70486749;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";43;"21:40";"6.2.2015";"A150206_081152_zahranicni_ert"
"27350";"Ve Francii, kde je 20% dětí muslimských se ten nový Hitler bude nejspíš jmenovat Ahmed.
";88093;"0";70486747;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"21:40";"6.2.2015";"A150206_081152_zahranicni_ert"
"27351";"Bohuzel mate pravdu.
";41756;"0";70486738;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:39";"6.2.2015";"A150206_081152_zahranicni_ert"
"27352";"Frantíci si možná trochu smočili, ale Sýrii zničili Saudové spolu s USA.
";82864;"0";70486727;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:39";"6.2.2015";"A150206_081152_zahranicni_ert"
"27353";"Co se nám to ti novináři snaží namluvit? Strach z imigrantů mají přece jen xenofobové, a ti na Západě dávno vymřeli, tam je vyspělá multikulturní společnost.
";88093;"−1";70486721;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";45;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert"
"27354";"Aj, pardon, špatně odesláno ... to byla reakce na pana diskutujícího, který se zamýšlel nad tím, jestli do Anglie nelezou kvůli rozšířenosti angličtiny v civilizovaném světě.
";1650;"0";70486719;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert"
"27355";"stát nemá žádné peníze - jsou to peníze těch občanů,  těžko jim tedy může něco hradit plošně <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";1426;"0";70486715;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert"
"27356";"Tak třeba zrovna v Sýrii měla prsty spíš ta Francie a francouzština je tam běžně dosutpný jazyk. V části Súdánu taky.
";1650;"0";70486706;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"21:37";"6.2.2015";"A150206_081152_zahranicni_ert"
"27357";"Jo, tohle dopadne jedině. V Evropě se objeví novodobý Hitler... lidem tohle leze na nervy. Na jednu stranu nás tu zabíjejí, na druhou stranu se tu vymýšlí takové kecy články a nedeportují se. Takové případy radikalizují společnost a ta bude volat po novém Hitlerovi a pak to bude hodně, ale opravdu hodně zlé.
";56335;"−1";70486694;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";23;"21:36";"6.2.2015";"A150206_081152_zahranicni_ert"
"27358";"Pokud ctu dobre tak:
 ""Kdybych se mohl vrátit do Sýrie, hned bych odjel. I když se tam pořád válčí, stejně je to tam lepší"". 
Evidentne mu jeho smrt nevadi a me taky ne. Takze sup, sup zpet do Syrie. Oba budeme stastni.
";58243;"0";70486661;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"21:34";"6.2.2015";"A150206_081152_zahranicni_ert"
"27359";"az tak velky, ze rodinu necha doma ve valce?
";74467;"0";70486658;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"21:34";"6.2.2015";"A150206_081152_zahranicni_ert"
"27360";"Nechápu,nechají doma rodiny,co to je za chlapy? <img class=""smiley"" src=""http://gidnes.cz/u/disk/kukuc.gif"" alt=""8-o"">
";60127;"0";70486635;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:32";"6.2.2015";"A150206_081152_zahranicni_ert"
"27361";"tak nějak
";60759;"0";70486631;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"21:32";"6.2.2015";"A150206_081152_zahranicni_ert"
"27362";"strach ze smrti je větší, než ctnost, a já se mu nedivím
";646;"−4";70486617;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"21:31";"6.2.2015";"A150206_081152_zahranicni_ert"
"27363";"Jedno oko nezůstalo suché... Na koho tyto placené články cílí? <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";8455;"0";70486615;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";23;"21:31";"6.2.2015";"A150206_081152_zahranicni_ert"
"27364";"ti to dostanou vsechno hezky zadarmo a VY jim to zaplatite... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile2.gif"" alt="";-)"">
";650;"0";70486612;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";9;"21:31";"6.2.2015";"A150206_081152_zahranicni_ert"
"27365";"snad si nemyslite, ze tihle budou nekdy platit hypoteku <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";650;"0";70486593;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";6;"21:29";"6.2.2015";"A150206_081152_zahranicni_ert"
"27366";"Chybí mi rodina, moje ulice, můj dům,“ vzpomíná na Damašek Ahmed, zatímco se choulí během chladného zimního večera do potrhaného spacáku. „Nemám to tady rád. Kdybych se mohl vrátit do Sýrie, hned bych odjel. I když se tam pořád válčí, stejně je to tam lepší. Když tam zemřete, alespoň skonáte se ctí. Tady přespáváte a čest je v nedohlednu,“ myslí si.
Takze kdo ho donutil? Pokud tu byt nechce tak kde je problem? Na Blizky vychod se dokazou dostat tupe patnactilete anglicanky tak snad borec nezapomel cestu. Uz vyrazil? Nebo je to jen slunickova propagace a ilegal cili nezakonny imigrant skonci nekde v Evrope, v tomhle pripade v Anglii?
";58243;"−1";70486579;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";53;"21:28";"6.2.2015";"A150206_081152_zahranicni_ert"
"27367";"jo frantici, toto vam budiz odmenou za to, ze volite multikulti hlavouny... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";650;"0";70486576;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"21:28";"6.2.2015";"A150206_081152_zahranicni_ert"
"27368";"kdyby chteli domu, tak se jim francouzi na cestu rychle slozili, v tom problem neni
";12037;"0";70486566;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"21:27";"6.2.2015";"A150206_081152_zahranicni_ert"
"27369";"vojáci z trojského koně
";66750;"0";70486548;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"21:26";"6.2.2015";"A150206_081152_zahranicni_ert"
"27370";"uprchlíci - samí mladíci,žádné rodiny....
";60759;"−1";70486508;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";11;"21:23";"6.2.2015";"A150206_081152_zahranicni_ert"
"27371";"A pritom reseni je tak snadne...Pani Maruskinova se jich s radosti ujme. Sama to rikala.
";74467;"0";70486506;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";14;"21:23";"6.2.2015";"A150206_081152_zahranicni_ert"
"27372";"Místo aby doma bránili svoji rodinu a zemi, tak jdou do Evropy a čekají, jestli to někdo udělá za ně.  Dal bych jim nabídku, buď umožněná cesta domů, nebo nic.
";66372;"−1";70486497;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";13;"21:23";"6.2.2015";"A150206_081152_zahranicni_ert"
"27373";"Tak chlapci. Zustante v socialisticke Francii. Tady vas vazne nic ruzoveho neceka. Londyn (jinde stejne praci nesezenete-nikdo vas nezamestna a svuj business asi tezko rozjedete) je krasnej, ale extremne drahej. Vim o cem mluvim. Zrovna dneska mi odeslo z uctu 2200 liber na mortgage za dum, kterej ve srovnani s domy v cesku neni zadna hitparada.
";41756;"−1";70486452;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"21:20";"6.2.2015";"A150206_081152_zahranicni_ert"
"27374";"spoluobčané .....a vidina pohodlného bezpracného života v Evropě
";44462;"−3";70486435;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"21:19";"6.2.2015";"A150206_081152_zahranicni_ert"
"27375";"Jedna otázka - kdo zbavil tyhle nešťastníky domova, hrdosti, rodiny ?
";64506;"0";70486403;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"21:17";"6.2.2015";"A150206_081152_zahranicni_ert"
"27376";"Stát? ... Takže zástupci státního mocenského systému.
";66750;"0";70486401;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:17";"6.2.2015";"A150206_081152_zahranicni_ert"
"27377";"No jistě, můžou. Kdyby NATO a USA napadli Indii, tak by za to mohli indové a kdyby napadli Afriku, tak za to může ta černá pakáž. Ovšem naštěstí pro Indii a Afriku v těchto zemích není ropa.
";11038;"−4";70486393;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"21:16";"6.2.2015";"A150206_081152_zahranicni_ert"
"27378";"""Turecko bylo ochotno zapojit se do boje proti Islámskému státu jedině za podmínky, že Spojené státy zároveň omezí moc syrského prezidenta. To Obama odmítl, takže Turecko nedělá nic. Proč to ovšem Obama odmítl? Cožpak sám ještě nedlouho před tím netvrdil, že Asad musí jít? Důvodem jsou Obamovy obavy, že by si tím znepřátelil íránské mullahy, kteří jsou mocnými Asadovými ochránci,"" prozrazuje americký komentátor a dodává, že je chybou zahodit spolupráci s Tureckem kvůli křehkému a málo efektivnímu spojenectví s několika arabskými státy.
";51921;"−4";70486388;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"21:16";"6.2.2015";"A150206_081152_zahranicni_ert"
"27379";"To je bohužel pravda. 
Ale ještě je tu anglický venkov a ten jak víme, už v minulosti několikrát zrodil vlastence, kteří se chopili Anglii zbavit zla ...
";66750;"0";70486378;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"21:16";"6.2.2015";"A150206_081152_zahranicni_ert"
"27380";"Je to jednoduché. Všichni tito jakoby uprchlíci jsou ""ekonomičtí běženci"", něco jako naši cikáni. Oni jen jdou za sociálními dávkami a pohodlným životem, proto nejdou do jiných bohatých a to některých velmi bohatých islámských zemí. Tam je žádný sociální systém nečeká a oni to moc dobře vědí. Tam by nic nedostali. Jedině by jim tam tak usekli ruku za krádeže. To se jim tady nestane. Jsou to většinou pologramoti, ale jinak jsou velmi chytří. Tady díky nesmyslnému a hloupému multikulturalismu jsou vítáni a my z toho máme jen problémy. Jediné řešení naložit na lodě a to včetně těch co jsou už tady a šupem zpátky odkud jste přišli. Každé jiné řešení bude jen velký průšvih.
";9357;"−1";70486346;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";16;"21:14";"6.2.2015";"A150206_081152_zahranicni_ert"
"27381";"pane blahos, hitler ani napoleon nestali na anglicke pude, musulmani uz tam jsou a zahajili populacni explozi
";81779;"0";70486333;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";29;"21:13";"6.2.2015";"A150206_081152_zahranicni_ert"
"27382";"Tak snad se Angláni ubrání, už to jednou zvládli.<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";66750;"0";70486320;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"21:12";"6.2.2015";"A150206_081152_zahranicni_ert"
"27383";"Diskuse na podporu Putina a spol. je vedle...
";78198;"−3";70486315;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"21:11";"6.2.2015";"A150206_081152_zahranicni_ert"
"27384";"uz polni marsal rommel rikal pri dni D, ze pokud se do 24h nepodari zahnat invazi do more, tak je s nami konec
";81779;"0";70486314;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";20;"21:11";"6.2.2015";"A150206_081152_zahranicni_ert"
"27385";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D""> <img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^"">
";65643;"0";70486301;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"21:11";"6.2.2015";"A150206_081152_zahranicni_ert"
"27386";"bohužel máš pravdu
";22900;"0";70486299;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";6;"21:11";"6.2.2015";"A150206_081152_zahranicni_ert"
"27387";"Kde jsem to jen viděl... Planeta opic! Bude to smutný konec civilizovaného světa <img class=""smiley"" src=""http://gidnes.cz/u/disk/vlajkaEU.gif"" alt=""EU""> .
";78198;"−2";70486293;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";67;"21:10";"6.2.2015";"A150206_081152_zahranicni_ert"
"27388";"A opravdu za to nemůžou muslimové? <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";31508;"−1";70486285;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";11;"21:10";"6.2.2015";"A150206_081152_zahranicni_ert"
