"";"X";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"107647";107647;"zahranicni";72695;1;69870543;"10:12";"6.1.2015";"A150105_143458_zahranicni_ert";80973
"107675";107675;"zahranicni";26345;1;69870564;"10:13";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"107676";107676;"zahranicni";26345;1;69870564;"10:13";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"107677";107677;"zahranicni";26345;1;69870564;"10:13";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"107678";107678;"zahranicni";26345;1;69870564;"10:13";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"107679";107679;"zahranicni";26345;1;69870564;"10:13";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"107829";107829;"zahranicni";26345;1;69870621;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107830";107830;"zahranicni";26345;1;69870621;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"107831";107831;"zahranicni";26345;1;69870621;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"107832";107832;"zahranicni";26345;1;69870621;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"107895";107895;"zahranicni";94567;1;69870630;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"107896";107896;"zahranicni";94567;0;69870630;"10:16";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107964";107964;"zahranicni";94567;0;69870662;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"107965";107965;"zahranicni";94567;0;69870662;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"107966";107966;"zahranicni";94567;0;69870662;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107967";107967;"zahranicni";94567;0;69870662;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"107968";107968;"zahranicni";7691;1;69870664;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";89614
"107969";107969;"zahranicni";7691;1;69870664;"10:18";"6.1.2015";"A150105_143458_zahranicni_ert";72695
"108010";108010;"zahranicni";94567;1;69870687;"10:20";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"108011";108011;"zahranicni";94567;0;69870687;"10:20";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"108095";108095;"zahranicni";41174;1;69870721;"10:22";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"108096";108096;"zahranicni";41174;1;69870721;"10:22";"6.1.2015";"A150105_143458_zahranicni_ert";72695
"108195";108195;"zahranicni";41174;1;69870746;"10:23";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"108419";108419;"zahranicni";94567;1;69870845;"10:29";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"108420";108420;"zahranicni";94567;1;69870845;"10:29";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"108527";108527;"zahranicni";7691;1;69870899;"10:32";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"108545";108545;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"108546";108546;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"108547";108547;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";80973
"108548";108548;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";82864
"108549";108549;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"108550";108550;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"108551";108551;"zahranicni";81467;1;69870908;"10:33";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108634";108634;"zahranicni";23381;0;69870978;"10:36";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108635";108635;"zahranicni";23381;0;69870978;"10:36";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"108636";108636;"zahranicni";23381;1;69870978;"10:36";"6.1.2015";"A150105_143458_zahranicni_ert";94567
"108649";108649;"zahranicni";94567;1;69870983;"10:36";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"108650";108650;"zahranicni";94567;0;69870983;"10:36";"6.1.2015";"A150105_143458_zahranicni_ert";32002
"108667";108667;"zahranicni";3979;1;69871019;"10:38";"6.1.2015";"A150105_143458_zahranicni_ert";32002
"108672";108672;"zahranicni";94567;1;69871044;"10:39";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108677";108677;"zahranicni";43610;1;69871048;"10:40";"6.1.2015";"A150105_143458_zahranicni_ert";80973
"108678";108678;"zahranicni";43610;1;69871048;"10:40";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"108679";108679;"zahranicni";43610;1;69871048;"10:40";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108713";108713;"zahranicni";43610;1;69871064;"10:40";"6.1.2015";"A150105_143458_zahranicni_ert";3979
"108727";108727;"zahranicni";50208;1;69871079;"10:41";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108820";108820;"zahranicni";94567;0;69871113;"10:43";"6.1.2015";"A150105_143458_zahranicni_ert";32002
"108824";108824;"zahranicni";23381;0;69871115;"10:43";"6.1.2015";"A150105_143458_zahranicni_ert";90212
"108825";108825;"zahranicni";23381;0;69871115;"10:43";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"108846";108846;"zahranicni";50208;1;69871146;"10:45";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"108879";108879;"zahranicni";23381;0;69871199;"10:47";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"108899";108899;"zahranicni";7691;1;69871215;"10:48";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"109264";109264;"zahranicni";94567;1;69871446;"11:00";"6.1.2015";"A150105_143458_zahranicni_ert";32002
"109636";109636;"zahranicni";32002;1;69871659;"11:10";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"109777";109777;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"109778";109778;"zahranicni";23381;1;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";90421
"109779";109779;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";18809
"109780";109780;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";6372
"109781";109781;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";55595
"109782";109782;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";53454
"109783";109783;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"109784";109784;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"109785";109785;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";43610
"109786";109786;"zahranicni";23381;0;69871730;"11:13";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"109871";109871;"zahranicni";43610;1;69871784;"11:16";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"109872";109872;"zahranicni";43610;1;69871784;"11:16";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"109873";109873;"zahranicni";43610;1;69871784;"11:16";"6.1.2015";"A150105_143458_zahranicni_ert";55595
"109874";109874;"zahranicni";43610;1;69871784;"11:16";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"109875";109875;"zahranicni";43610;1;69871784;"11:16";"6.1.2015";"A150105_143458_zahranicni_ert";18809
"110028";110028;"zahranicni";42273;1;69871887;"11:19";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"110041";110041;"zahranicni";23381;1;69871907;"11:20";"6.1.2015";"A150105_143458_zahranicni_ert";31508
"110069";110069;"zahranicni";42273;0;69871935;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";33256
"110070";110070;"zahranicni";42273;1;69871935;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"110071";110071;"zahranicni";42273;0;69871935;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";8261
"110072";110072;"zahranicni";42273;0;69871935;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"110075";110075;"zahranicni";82864;1;69871938;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"110076";110076;"zahranicni";82864;0;69871938;"11:21";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"110160";110160;"zahranicni";23381;1;69872022;"11:25";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"110418";110418;"zahranicni";94567;0;69872209;"11:33";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"110641";110641;"zahranicni";31508;1;69872358;"11:39";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"110642";110642;"zahranicni";31508;1;69872358;"11:39";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"110643";110643;"zahranicni";31508;1;69872358;"11:39";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"110759";110759;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"110760";110760;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"110761";110761;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"110762";110762;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";74097
"110763";110763;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";44462
"110764";110764;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"110765";110765;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"110766";110766;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"110767";110767;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";22812
"110768";110768;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";69119
"110769";110769;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"110770";110770;"zahranicni";82864;1;69872442;"11:43";"6.1.2015";"A150105_143458_zahranicni_ert";80869
"111215";111215;"zahranicni";23381;1;69872621;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";90421
"111240";111240;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";5406
"111241";111241;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"111242";111242;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"111243";111243;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";96646
"111244";111244;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";74097
"111245";111245;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";22812
"111246";111246;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";53454
"111247";111247;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";5971
"111248";111248;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";18809
"111249";111249;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";88445
"111250";111250;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"111251";111251;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"111252";111252;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"111253";111253;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";72196
"111254";111254;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"111255";111255;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"111256";111256;"zahranicni";60808;1;69872646;"11:52";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"111683";111683;"zahranicni";23381;1;69872844;"11:59";"6.1.2015";"A150105_143458_zahranicni_ert";31508
"111695";111695;"zahranicni";42273;1;69872855;"12:00";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"111984";111984;"zahranicni";23381;0;69872999;"12:05";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"111985";111985;"zahranicni";23381;0;69872999;"12:05";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112094";112094;"zahranicni";41174;1;69873068;"12:08";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"112095";112095;"zahranicni";41174;1;69873068;"12:08";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112096";112096;"zahranicni";41174;1;69873068;"12:08";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"112244";112244;"zahranicni";42273;1;69873134;"12:11";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"112245";112245;"zahranicni";42273;1;69873134;"12:11";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"112246";112246;"zahranicni";42273;1;69873134;"12:11";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"112247";112247;"zahranicni";42273;1;69873134;"12:11";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112678";112678;"zahranicni";23381;0;69873251;"12:16";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112679";112679;"zahranicni";23381;0;69873251;"12:16";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"112751";112751;"zahranicni";82864;1;69873303;"12:18";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"112752";112752;"zahranicni";82864;1;69873303;"12:18";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"112753";112753;"zahranicni";82864;1;69873303;"12:18";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112841";112841;"zahranicni";41174;1;69873349;"12:20";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"112842";112842;"zahranicni";41174;1;69873349;"12:20";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"112843";112843;"zahranicni";41174;1;69873349;"12:20";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"112855";112855;"zahranicni";23381;1;69873357;"12:20";"6.1.2015";"A150105_143458_zahranicni_ert";90421
"112972";112972;"zahranicni";23381;0;69873415;"12:22";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113011";113011;"zahranicni";42273;1;69873434;"12:23";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113012";113012;"zahranicni";42273;1;69873434;"12:23";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"113142";113142;"zahranicni";23381;0;69873504;"12:26";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"113184";113184;"zahranicni";42273;1;69873522;"12:27";"6.1.2015";"A150105_143458_zahranicni_ert";44462
"113185";113185;"zahranicni";42273;1;69873522;"12:27";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113186";113186;"zahranicni";42273;1;69873522;"12:27";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"113257";113257;"zahranicni";42273;1;69873544;"12:27";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"113258";113258;"zahranicni";42273;1;69873544;"12:27";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"113330";113330;"zahranicni";23381;1;69873583;"12:29";"6.1.2015";"A150105_143458_zahranicni_ert";31508
"113392";113392;"zahranicni";23381;0;69873616;"12:30";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113393";113393;"zahranicni";23381;0;69873616;"12:30";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"113557";113557;"zahranicni";23381;0;69873673;"12:32";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113843";113843;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"113844";113844;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"113845";113845;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"113846";113846;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"113847";113847;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"113848";113848;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";74097
"113849";113849;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";80869
"113850";113850;"zahranicni";88445;1;69873743;"12:35";"6.1.2015";"A150105_143458_zahranicni_ert";69119
"113949";113949;"zahranicni";42273;1;69873784;"12:36";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"113950";113950;"zahranicni";42273;1;69873784;"12:36";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"114339";114339;"zahranicni";23381;0;69873925;"12:42";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"114920";114920;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"114921";114921;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";74097
"114922";114922;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"114923";114923;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";22812
"114924";114924;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"114925";114925;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";5406
"114926";114926;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";44462
"114927";114927;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";82864
"114928";114928;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";50911
"114929";114929;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"114930";114930;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";69119
"114931";114931;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";72196
"114932";114932;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";13360
"114933";114933;"zahranicni";42273;1;69874136;"12:52";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"115023";115023;"zahranicni";42273;1;69874180;"12:54";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"115024";115024;"zahranicni";42273;1;69874180;"12:54";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"115025";115025;"zahranicni";42273;1;69874180;"12:54";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"115026";115026;"zahranicni";42273;1;69874180;"12:54";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"115088";115088;"zahranicni";42273;1;69874221;"12:55";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"115089";115089;"zahranicni";42273;1;69874221;"12:55";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"115334";115334;"zahranicni";41174;1;69874308;"12:59";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"115335";115335;"zahranicni";41174;1;69874308;"12:59";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"116279";116279;"zahranicni";43788;1;69874692;"13:12";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"116543";116543;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"116544";116544;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";98230
"116545";116545;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"116546";116546;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";84090
"116547";116547;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";2494
"116548";116548;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"116549";116549;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";69119
"116550";116550;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";5406
"116551";116551;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";15583
"116552";116552;"zahranicni";77981;1;69874790;"13:16";"6.1.2015";"A150105_143458_zahranicni_ert";74097
"117197";117197;"zahranicni";23381;0;69875090;"13:29";"6.1.2015";"A150105_143458_zahranicni_ert";31703
"117198";117198;"zahranicni";23381;0;69875090;"13:29";"6.1.2015";"A150105_143458_zahranicni_ert";85679
"117203";117203;"zahranicni";42273;1;69875099;"13:29";"6.1.2015";"A150105_143458_zahranicni_ert";60127
